name,latitude,longitude,category,landmark,barangay,city,province
"Mariam Eatery",7.316386143375639,126.12192353233695,food,"Located at Cloud 7 Restobar building","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"S-M Food House",7.316763443217917,126.11888727131057,food,"In front of Davao de Oro State College","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Flower Jasmine Flower Shop ",10.673351179873563,124.79932324960828,"non food","Infront metro mall ","Poblacion Zone 14","Baybay City",Leyte
"Corner Tea Cup",7.318828689488283,126.12055292353034,food,"Near at 7/11","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Secret Spot Cafe",7.601082799586067,125.96294364884777,food,"Cantilan Bank",Poblacion,Nabunturan,"DAVAO DE ORO"
"Pards Litsong Manok ",12.5851859,121.5127339,food,"beside Capitol in the south","Paclasan (Pob.)",Roxas,"ORIENTAL MINDORO"
"Online Plus",13.15958616683509,121.2790445469804,food,"Near Barangay Hall ","San Isidro",Victoria,"ORIENTAL MINDORO"
"Wakito's Pizza",10.976506104937375,124.89447830244899,food,"Dorelco Burauen","Poblacion District VIII",Burauen,Leyte
"APPLE'S PIZZA",14.101232880918186,122.01103823259473,food,"Infront of Avon Convenience Store @ Oliveros St.","Barangay 3 (Pob.)",Alabat,QUEZON
"Julie’s Flower",12.704240528754795,124.03331251814961,"non food","Near LCC","San Julian (Pob.)",Irosin,Sorsogon
"Boodle Bites",13.171856305364813,121.26694504711026,food,"Near Ordovilla School",Lumangbayan,Pinamalayan,"ORIENTAL MINDORO"
"Az Apparels",10.110236141915243,123.64530885592103,"non food","Awayan Ccyo","Poblacion III","Carcar City",Cebu
"Online Plus ",13.0438976,121.4484747,food,"Near Nabuslot National High School ",Nabuslot,Pinamalayan,"ORIENTAL MINDORO"
"Online Plus",12.5884028,121.5220129,food,"Near Roxas Public Market","Bagumbayan (Pob.)",Roxas,"ORIENTAL MINDORO"
"Lugaw Queen Boac Branch",13.453052290687364,121.84476574882865,food,"Marinduque state university",Tanza,Boac,MARINDUQUE
"Andrea's Pizza",10.974770860353264,124.89350633695723,food,"MER Drugstore","Poblacion District V",Burauen,Leyte
"Hoagie Cafe",13.195818352622291,123.5993772546235,food,"Diversion Road Before Basud Health Center","San Rafael",Guinobatan,ALBAY
"Kuya How Clicked Picks",13.884952534832383,122.25792920216918,food,"Day Care Center and Old Barangay Hall","Gomez (Pob.)",Lopez,QUEZON
"THAI ISLA - Marinduque",13.4519467,121.8361128,food,"Dyke Foodpark",Tabi,Boac,MARINDUQUE
Makiride,13.180924673404846,123.67000194266438,food,"Corner sumlang lake at behind the court",Cabagñan,Camalig,ALBAY
"ESTONG LECHON MANOK & LIEMPO",10.674482927109404,124.79963941499591,food,ESTONG,"Poblacion Zone 15","Baybay City",Leyte
"Amie's Eatery",10.976369080703607,124.89500766926757,food,"Public Market","Poblacion District VIII",Burauen,Leyte
"3 Angels Lechon Manok Sarap To The Bone",10.674679622840245,124.80008566752076,food,"3 angels lechon manok","Poblacion Zone 15","Baybay City",Leyte
"Twisted Cafe",11.155060890395635,123.80727673390571,"non food","Papa’s Joe Arcade",Talisay,"Santa Fe",Cebu
"Marine Life Lucas Aquatics",13.467600074073523,121.82782156392932,"non food","Bgy.road balogo beside teacher landoy house",Balogo,Boac,MARINDUQUE
"Island Pizza House",13.445943717447411,121.82987647131085,food,"Near gt 168 infront of petromax gasoline station",Santol,Boac,MARINDUQUE
"Kuan Foodhub",9.838085955732302,124.22083312645555,food,"near Katipunan National High school",Katipunan,Carmen,Bohol
DAYO,13.4685285,121.8292161,food,"Near Balogo Brg Hall",Balogo,Boac,MARINDUQUE
"Siomai King",17.122376513306037,121.62107253447175,food,"Xentro mall","Rizal (Pob.)",Roxas,Isabela
"Barili Pugo Farming",10.115696352683399,123.49770776107566,food,"Villafuerte’s Residence Sitio Mahayahay",Guibuangan,Barili,Cebu
"TaRuth Snack Bar & Chill",10.1162078,123.5087312,food,"Felix Paras Street going to Public Market",Poblacion,Barili,Cebu
"JZ PARTY SHOP",7.3421943160700005,126.1165121756494,"non food","IN FRONT OF PUROK PINETREE 1-A","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
SnackStreetPlus,13.1731611,121.2826641,food,"Near City Hall ","Poblacion I",Victoria,"ORIENTAL MINDORO"
SnackStreetPlus,13.033728841330532,121.47797701609477,food,"Near Barangay Hall ",Marfrancisco,Pinamalayan,"ORIENTAL MINDORO"
SnackStreetPlus,12.6007775,121.499885,food,"Near Mindoro Inasal",Odiong,Roxas,"ORIENTAL MINDORO"
Amboching,14.673551241957789,121.04182602837682,food,,"Tandang Sora","Quezon City","Metro Manila"
"Geralyn Meat Shop",10.977031742593491,124.89457989111544,"non food","Burauen Public Market","Poblacion District VIII",Burauen,Leyte
"Basteakoy - Sampaloc, Cabatuan",16.955187052174942,121.67463121935725,food,"Fast Fuel - Sampaloc",Sampaloc,Cabatuan,Isabela
"LYNs HANDCRAFT",7.280474340721771,126.1449915356934,"non food","Mapawa-Candelaria Road, Purok Aguila, Mapawa, Maragusan, Davao de Oro",Mapawa,Maragusan,"DAVAO DE ORO"
"Nicey Burger Junction",10.977003437619903,124.89452926442027,food,"RPS Drug Store","Poblacion District VIII",Burauen,Leyte
"Custom Crafts",13.46732813552798,121.82712553068995,"non food","Near born again chapel",Balogo,Boac,MARINDUQUE
"Hilltop Food Nook",13.448054464873675,121.84407306835055,food,"In front of La Pieta near house side of Ancheta Clinic","Mataas Na Bayan (Pob.)",Boac,MARINDUQUE
"Leah's Signature Recipe",10.104703133439443,123.63759884610772,food,"Along the highway near Carcar Academy Technical School","Poblacion I","Carcar City",Cebu
"Evie's Clothing",17.118806723984545,121.6160879842937,"non food","J&P Bakery",Loguilo,Alubijid,"Misamis Oriental"
"Raine's Pancit Cabagan And Tapsilogan",16.697940235118196,121.65203327313066,food,"JAO Auto Supply",Maligaya,Echague,Isabela
"BOOBA MILKTEA  LUBANG",13.859122368459815,120.12321973219514,food,"Lubang Plaza","Araw At Bituin (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"H&H Cake & Coffee House",13.8600990000,120.1185879000,food,"Gina  Villamar Poultry Supply","Bagong Sikat (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Fritz Bakeshop+Cafe",13.859036107593777,120.12346951290965,food,"Lubang Plaza","Araw At Bituin (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Waffle Time",6.7877897862143985,125.21042314281773,food,"Inside J&F Mall","Poblacion Dos",Bansalan,"Davao del Sur"
"Kambal Inasal Bogo City",11.052415317362978,124.00755191221833,food,"Across Doc Layese Clinic","Sambag (Pob.)","Bogo City",Cebu
"FAB’s Food Hub",14.658536,121.021067,food,"smaxs shopping center","Ramon Magsaysay","Quezon City","Metro Manila"
"Ragus Snack House",17.42674753333386,121.76730254665017,food,"Purok 6, Barangay Centro Poblacion,Cabagan Isabela, infront of Turks,beside Dpi printing services ","Centro (Pob.)",Cabagan,Isabela
"Michael's Coffee And Burgers",10.108753459434533,123.64772351458669,food,"Besides Security Bank Carcar","Poblacion III","Carcar City",Cebu
"Blossoms And Brews",13.448322149561076,121.84067755681534,food,"Baba ng Boac Cathedral (Tapat ng china bank)","San Miguel (Pob.)",Boac,MARINDUQUE
"SPOTTED CAFÉ",16.715529276691854,121.6825463207302,food,"Along the highway in front of LANDBANK ECHAGUE near POLICE STATION and beside of Country club Convinience Store","San Fabian",Echague,Isabela
"Cafe Benevolo ",13.44898901645567,121.83704601600766,food,"Beside National Treasury Building","Murallon (Pob.)",Boac,MARINDUQUE
"Ice Well",13.850597806562062,120.12279855818254,food,"Near LIS (Bahay ni Ann Lau)","Ninikat Ng Pag-Asa (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Lamian Jamo Food And Beverage Stall",17.118784613526262,121.61613391712308,food,"Beside TGP Pharmacy","Poblacion Sur",Carmen,Bohol
"O'Stop Diner",13.191558330628636,123.66069735959172,food,"Beside Camalig Cockpit and Sports Complex",Salugan,Camalig,ALBAY
"KenKen Barbeque Alubijid Lanao",8.577507221282083,124.46636287495494,food,"Beside Kusina ni Kokong ",Loguilo,Alubijid,"Misamis Oriental"
"R&L's Cafe",13.85492025251062,120.12194970622659,food,"Greenville Food Plaza ","Araw At Bituin (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Good Choice",13.4745615,121.8406043,food,"Near at Barangay Hall",Maligaya,Boac,MARINDUQUE
"Mel Tea",9.824941899168108,124.1975817270577,food,"Nearby Molly Mall","Poblacion Sur",Carmen,Bohol
"Teawe Corner",13.463247830463214,123.66589145734906,food,,Cararayan,Tiwi,ALBAY
"HangOut Eats",17.386657092089706,121.83633355423808,food,"Purok 3 Balasig, Cabagan",Balasig,Cabagan,Isabela
"Don Dencio’s Lechon Manok At Iba Pa",14.101485857741611,122.01459510940006,food,"eco oil","Barangay 4 (Pob.)",Alabat,QUEZON
"Oh My Cravings Paniqui",17.118853500938847,121.6157221980393,food,"Along the highway,Harap Ng ICF COLLEGE, katabi Ng DECALS STICKER. ",Tablang,Paniqui,TARLAC
"Tita Ghuy's Kitchenette",13.858603449605098,120.12263400480151,food,Plaza,Maliig,Lubang,"OCCIDENTAL MINDORO"
"Yummy fries and Burgers ",13.3189342,123.7387261,food,"Near at Central School ","Barangay III (Pob.)",Malilipot,ALBAY
LloydieeKicks,13.442089022536813,121.82548535987735,"non food","Dychangco Ultrasound",Bangbangalon,Boac,MARINDUQUE
"Kambal Inasal",14.308681757915705,121.01626927033067,food,,"Koronel Jose P. Elises (Area E)","General Mariano Alvarez",Cavite
"CHIC ‘N CHOP",15.6679816,120.5770481,food,"Police station","Poblacion Sur",Paniqui,TARLAC
"Cafe Gelu",10.975438364969527,124.89444611594081,food,"Besides Crispy King ","Poblacion District VIII",Burauen,Leyte
"Marinduqueland Corp ",13.32502046920834,121.84633718803525,"non food",,"Barangay I (Pob.)",Gasan,MARINDUQUE
Magdalens,8.573510651673562,124.468376878649,food,"Magdalens halo halo",Lanao,Alubijid,"Misamis Oriental"
"The Black Oven",13.448284342721825,121.84341021026525,food,"Boac Cathedral","Mataas Na Bayan (Pob.)",Boac,MARINDUQUE
"Leochon Lechon Belly House",10.9409127000,124.02654650000,food,"Beside Woo Pharmacy ",Poblacion,Tabogon,Cebu
"The Crafted Chic",13.453813350175563,121.83780340477824,"non food","YNP Pizza",Tabi,Boac,MARINDUQUE
"Courtyard Alex Ihaw-Ihaw",13.881544742433674,122.261250782758,food,"Near V&V","Talolong (Pob.)",Lopez,QUEZON
"Halovérs Food & Dessert Tagoloan",8.535418653153846,124.7536432184279,food,"Unit 3 Bienvinido Building (fronting of Jollibee)",Poblacion,Tagoloan,"Misamis Oriental"
Siomasa,12.587584170525192,121.51971305442864,food,"Near Municipal Hall Roxas","Bagumbayan (Pob.)",Roxas,"ORIENTAL MINDORO"
"Vaporista Café",12.369913284493077,123.62831203266978,food,"PC Campsite Brgy Ibingay Masbate City",Ibingay,"Masbate City",MASBATE
"Cafe Cerveza",6.33177121787519,124.9480134021526,food,"near public market",Poblacion,Tupi,"South Cotabato"
"Mr Snow Tupi",6.331007805402791,124.94926476851106,food,"Near public market, bedsides Citi oil gas station ",Poblacion,Tupi,"South Cotabato"
"El Barrio RM",8.574365666466694,124.50001420453191,food,"Beside 4n Gasoline Station and Racq & Roll Autoshop",Loguilo,Alubijid,"Misamis Oriental"
"Hidden See Tea",10.120695830705701,123.66595831644354,food,"Tindahan Ibabao",Perrelos,"Carcar City",Cebu
"2R's Flowershop",7.316438020365723,126.12399151548743,"non food","Front of Municipal Hall","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"A.J Blumes",13.78166120480398,120.11661345139146,"non food","Near Binakas Elementary school ",Binakas,Lubang,"OCCIDENTAL MINDORO"
"Ihawan Atbp.",13.193467489907436,121.27483769978035,food,"Near Caltex Petrol Station ",Babangonan,Victoria,"ORIENTAL MINDORO"
"HAYAHAY LECHON MANOK - ALUBIJID",8.571287077439301,124.47432165965438,food,"BESIDE MINUTE BURGER",Poblacion,Alubijid,"Misamis Oriental"
"Ortega's Chicken Express",10.1084600310064,123.66319851949811,food,"Crosspoint 81, taytayan camagayan",Perrelos,"Carcar City",Cebu
"BBQ Sa Silangan ",13.1909259,121.2454674,food,"Near MBPC Petrol Station",Macatoc,Victoria,"ORIENTAL MINDORO"
"Tsong Beef Pares ",13.171755092375934,121.2782806180375,food,"Near Dali Supermarket","Poblacion I",Victoria,"ORIENTAL MINDORO"
Tilly’s,13.449165378003475,121.83959501022998,food,"Near Marinduque State University ",Tanza,Boac,MARINDUQUE
"LC Big Mak Boac",13.4488473,121.8402484,food,,"San Miguel (Pob.)",Boac,MARINDUQUE
"Thalia’S Store & Freezing Point",13.841464949740743,120.1549985744857,food,"Gen. Antonio Luna Highway",Maliig,Lubang,"OCCIDENTAL MINDORO"
"All in 1 Shop(surprise,food,drygoods)",13.858908180137018,120.12261053547263,food,"BESIDE LUBANG MUNICIPALITY","Paraiso (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Angel Sweets",8.557581650283588,124.43334320560098,food,"Near NGCP",Lapad,Laguindingan,"Misamis Oriental"
"Cameros Dessert Shop",9.815443944408033,124.17993078008294,food,"Pink Gate , Pink House. Cake shop","La Paz",Carmen,Bohol
"Lucia's Bansalan",6.788206552393683,125.21156402304769,food,"Front of Bansalan TMC Entrance right at the back of Bansalan Municipality.","Poblacion Dos",Bansalan,"Davao del Sur"
"Lucia's Digos",6.743080677975755,125.36012688651681,food,"Fronting UCCP Church, near Provincial Hospital.",Aplaya,"Digos City","Davao del Sur"
"Honda 24/7",13.860083289667383,120.11925442144275,food,"Honda 24/7","Bagong Sikat (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Happy Bites Samal",7.132252633014488,125.69239897149319,food,"Beside Dr. Ethel Quipanes Clinic","Moncado (Pob.)","Island Garden City of Samal","DAVAO DEL NORTE"
"Cecil's Cafe ",7.136175795626196,125.68914206698537,food,"Besides Watsons infront of mercury drugs babak","Miranda (Pob.)","Island Garden City of Samal","DAVAO DEL NORTE"
"Cyber Squad Internet Cafe-Samal",7.076433799491689,125.70839999999998,food,"Near Water District","Peñaplata (Pob.)","Island Garden City of Samal","DAVAO DEL NORTE"
"Federico's Diner & Restaurant",13.85977112093948,120.12116147205234,food,"Star of David Gasoline Station","Banaag At Pag-Asa (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Homemade Kitchen",11.208165046493594,124.84362429007888,food,"Asa Philippines Lending Office","Blumentritt (Pob.)",Alangalang,Leyte
Artesanía.ph,13.838565,120.0899687,"non food","Near Bonbonon ",Tagbac,Lubang,"OCCIDENTAL MINDORO"
"Cafe Tori",9.827568738828566,124.20324153408538,food,"Green Fuel Gas Station","Poblacion Norte",Carmen,Bohol
"MJ's Pares /goto Bulalo",7.133312751361121,125.69470731541514,food,"Nieves villarica highscoll","Miranda (Pob.)","Island Garden City of Samal","DAVAO DEL NORTE"
"Zenco Footstep",13.447863378732043,121.83924844488502,"non food","del mundo st.","Malusak (Pob.)",Boac,MARINDUQUE
"Ching Larry's Seafood Haus",13.967727263283965,122.54054987803102,food,"Near Ab Liner","Munting Parang",Tagkawayan,QUEZON
"Xenrick's Choice",13.302055950838241,123.43660080805421,food,"Near Zone 6 Barangay Hall","Zone VI (Pob.)",Libon,ALBAY
"The Snack House - Carmen",9.822043472505912,124.19490427248856,food,"Beside Three Sixty Pharmacy","Poblacion Sur",Carmen,Bohol
"Bigbrew Tanza Boac Marinduque",13.4532072,121.8430618,food,"Marinduque State University",Tanza,Boac,MARINDUQUE
"Japs Restobar",10.778300939921145,121.9423290900886,food,,"Barangay 2 (Pob.)","San Jose",ANTIQUE
"CresDen ONLINE Store",7.899650054081612,123.7663017318048,food,Poblacion,Poblacion,Kapatagan,"LANAO DEL NORTE"
Manoking,10.743856678164471,121.93956675007938,food,"Beside blush and glow","Barangay 7 (Pob.)","San Jose",ANTIQUE
"Hale 'ai Island Cafe",13.447784466694284,121.83133827522397,food,"Shopee warehouse",Santol,Boac,MARINDUQUE
"Mr. Porkchop",10.679481306535084,124.80174565119066,food,"A. Mabini Street. Along National Highway Beside Kaiken","Poblacion Zone 3","Baybay City",Leyte
"Nathan's Coffee ",13.315341092513098,123.73876305297016,food,"New road malilipot bago dumating sa janns resort ","Barangay I (Pob.)",Malilipot,ALBAY
"PASSERTS FOODS AND SERVICES",13.874891754216595,122.2665330581367,food,"2 Blocks after Dey Dey's Lechon Catanauan Diversion road",Bocboc,Lopez,QUEZON
"Lettuce Corner ",13.326733139408551,123.73763489617924,food,"Beside Alexis Gas station","San Isidro Ilawod",Malilipot,ALBAY
"Pietro's Place - Restobar",7.30534180984484,126.12519817426801,food,"Near Covered Court beside David Campoamor Residence",Mauswagon,Maragusan,"DAVAO DE ORO"
"Gryk's Food Tupi",6.346168798639736,124.9376832,food,"Purok 2, National Highway ",Poblacion,Tupi,"South Cotabato"
"Jillian’s Grill & Restaurant",11.049680837774165,124.38478047028184,food,"Magallanes St. Near Cecile Enterprises","Central 2 (Pob.)",Palompon,Leyte
"Cakes De Francoisé",6.331962845705779,124.95180146768689,food,"Beside Jollibee",Poblacion,Tupi,"South Cotabato"
"S&B RIBBON FLOWER",17.024542510819515,121.63805963471532,"non food","back of callang national high school","District 4 (Pob.)","San Manuel",Isabela
"Tagokai'nan Bistro ",17.118784614891446,121.61613391712308,food,"Near Mata",Daywan,Claver,"SURIGAO DEL NORTE"
"MAMICS Cake & Pastries Shop Snack Inn",7.319210449632893,126.125827152282,food,"Food Court Near Maragusan Transport Terminal","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Daily Joe ",12.369087674104172,123.62185193225741,food,"Beside urban market","Kalipay (Pob.)","Masbate City",MASBATE
"NIKNIKS GADGETS",8.54199381724401,124.4750408269465,"non food","Near Barangay Hall",Talaba,Alubijid,"Misamis Oriental"
"Kain Tayo Food Hub",13.858551414604722,120.12435430660844,food,"Quirino cor Bonifacio","Ninikat Ng Pag-Asa (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Hungerwings Ormoc",11.006804078089639,124.60735285654664,food,"Centro Ormoc FoodPark","Barangay 1 (Pob.)",Ormoc,Leyte
ThePetShop,7.544957399999999,126.048563,food,"elem. school",Matilo,Nabunturan,"DAVAO DE ORO"
"Don Gracianos",7.601699939473296,125.96352467313409,food,"Fronting Minute burger",Poblacion,Nabunturan,"DAVAO DE ORO"
"Boodle Bites",13.171856305364813,121.26694504711026,food,"Near Ordovilla Elementary School",Victoria,Roxas,"ORIENTAL MINDORO"
"MINI MUNCH",7.5994490625943865,125.96447518095374,food,ACN,Poblacion,Nabunturan,"DAVAO DE ORO"
"Chuchay's Pandesal Hub",7.599521514021286,125.96432296559215,food,"Near Assumption College",Poblacion,Nabunturan,"DAVAO DE ORO"
EXTRAGRAMS,7.600870411169301,125.96313686597627,food,"ATBANG CATHOLIC CHURCH",Poblacion,Nabunturan,"DAVAO DE ORO"
SPRICE,9.881572775240564,123.60437968745828,food,"Near Ginsey",Poblacion,Argao,Cebu
EXTRAGRAMS,7.316545261844754,126.12800791311804,food,"Atbang sa valley bank. Taas ila lanie na store","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Jairo Balbacua & Bulalo",7.316419397357609,126.12661203369498,food,"Beside Magrow MPC","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Lanz Pizza Premium - Tabogon",10.945002729764902,124.03108222518341,food,"Paseo Tabogon",Poblacion,Tabogon,Cebu
"Used To Be Yours",13.297091210284897,123.7567606754601,"non food","Infront of San Jose high school ","San Jose",Malilipot,ALBAY
"Tummy Filler Food Stall / Delta Catering Services",17.11878461362026,121.61613391712308,food,"lorma  hospital",Carlatan,"San Fernando","La Union"
"Siomai Sa Tisa - LANAO",8.57665320830047,124.46682555601001,food,"Beside Hatibel Cafe",Lanao,Alubijid,"Misamis Oriental"
"Caza Bistro",7.601741079716251,125.96779650787981,food,"near landbank",Poblacion,Nabunturan,"DAVAO DE ORO"
"SISIG BUCKET FOOD CORNER",14.6131083,120.9850108,food,"NEAR ZIX PERFORMANCE","Barangay 323",Manila,"Metro Manila"
"ISDAAN NI TATAY AQUARIUM AND POND FISH",7.590791735743093,125.96417276188731,"non food","Libasan bridge ",Libasan,Nabunturan,"DAVAO DE ORO"
"CJ’s WHISK & WHIMSY CAKES SHOP",17.1187850000,121.6161340000,food,"Central 2","Central 2 (Pob.)",Palompon,Leyte
"Alubijid A&K Flower Shop ",8.572931802546037,124.47461100295186,food,"Near ANCHS ",Poblacion,Alubijid,"Misamis Oriental"
"Cathria Halo-halo",8.573448325152757,124.46829373016953,food,"Beside Magdalens Halo-halo",Lanao,Alubijid,"Misamis Oriental"
"Dab's Pastilan ",13.456119672150258,123.67784975096583,food,"Zone 6 ","Tigbi (Pob.)",Tiwi,ALBAY
"Sol’s Halo Halo",10.11410236491736,123.51153643171665,food,"Across Fuel Tech Gas station",Poblacion,Barili,Cebu
Friessler,8.591966123303013,124.45121174678206,food,Chachago,Kibaghot,Laguindingan,"Misamis Oriental"
Chachago,8.5919664,124.4512122,food,CHACHAGO,Kibaghot,Laguindingan,"Misamis Oriental"
"Naks! BBQ",7.600845267134806,125.96229919405828,food,,Poblacion,Nabunturan,"DAVAO DE ORO"
"Edophine’s Food Station",10.11173201512538,123.51433692499995,food,"Near San Roque Chapel",Poblacion,Barili,Cebu
"Rachel Food Hub ",6.786667766683563,125.21154491230845,food,"Near J&F Mall ","Poblacion Dos",Bansalan,"Davao del Sur"
"Barking Dragons Pet Supplies And Accessories Shop",13.4543917,121.8374249,food,,Tabi,Boac,MARINDUQUE
"Liza's Cookies",9.652758529913882,124.38021203458572,food,"Highway ",Pangdan,Jagna,Bohol
"Botoy's Restaurant",9.651186922676278,124.36843676492572,food,"Infront of Rafi Microfinance",Pagina,Jagna,Bohol
"Lubang Best Burger ",13.859404591050428,120.12253141030669,food,"Bayan ","Araw At Bituin (Pob.)",Lubang,"OCCIDENTAL MINDORO"
"Chings Calamay",9.641495949461238,124.36253624036908,food,"Beside jagna caltext gasoline station",Can-upao,Jagna,Bohol
"Angels Pizza House Jagna",9.652092315088456,124.36908158694135,food,"Angels Pizza House Jagna Beside Landbank","Poblacion (Pondol)",Jagna,Bohol
"Kuya Poyan Unli Lugaw & Lomi Batangas",13.45623118889424,123.6797628365457,food,"Besides Harvey's Litson Manok","Tigbi (Pob.)",Tiwi,ALBAY
"Andreas Pizza",11.1110376239392,125.016815867275,food,"Front public plaza","Licod (Pob.)",Tanauan,Leyte
"Nicey Burger ",11.109355482159987,125.02006469294429,food,"Buplic market","San Roque (Pob.)",Tanauan,Leyte
"PUREGOLD ",11.109535443578256,125.01752531155944,food,"J&F mall","Buntay (Pob.)",Tanauan,Leyte
"NorthQuest Vape Shop",16.072938600001585,120.40236679999998,"non food","Near CSI Mangaldan, Between The Generika Pharmacy and BDO Network Bank",Poblacion,Mangaldan,Pangasinan
"Nicey Burger Junction",9.762452594703115,124.22830056399107,food,"Beside Fortune Agrivet","Poblacion Sur",Carmen,Bohol
"Meon's Cafe",17.118784293252947,121.61613358184695,"non food","Dulag municipal hall","Market Site (Pob.)",Dulag,Leyte
"American Ribs And Wings",10.742888903257919,121.94104162976146,food,"city mall antique","Barangay 4 (Pob.)","San Jose",ANTIQUE
Chikabells,10.94496336699208,124.03098804876208,food,"Paseo Tabogon",Poblacion,Tabogon,Cebu
"Skillet FOOD HUB",10.39108388491707,124.97863193973899,food,"malapit sa gate- san roque","San Roque",Sogod,"Southern Leyte"
Cafe’an,13.456209276162422,123.67794664773132,food,"Near Our Lady of Salvation College","Tigbi (Pob.)",Tiwi,ALBAY
"Bakedtreats ",7.896934399999999,123.7700508,food,"Backside of Honeymart ",Poblacion,Kapatagan,"LANAO DEL NORTE"
"Gowie's Cafe Cakes And Pastries",10.952324763249637,125.03284199251851,food,"Dulag Parish Church and the arc ( welcome Brgy. Candao) ","Market Site (Pob.)",Dulag,Leyte
"Mr. D. I. Y.",10.975765204473792,124.89602090790868,"non food","Rose Pharmacy","Poblacion District VIII",Burauen,Leyte
"RANCHO'S Chicken Corner",14.100882199989908,122.01289770000001,food,"Beside the STAN SATELLITE OFFICE","Barangay 4 (Pob.)",Alabat,QUEZON
Steamworks,8.066422205064221,123.75185017707835,food,"In between Ford and MR DIY",Maloro,"Tangub City","MISAMIS OCCIDENTAL"
"Rose Pharmacy",10.975572984858905,124.89531682804227,"non food","Rose Pharmacy","Poblacion District VIII",Burauen,Leyte
"SONGAHID Grocery Store",10.974910747581724,124.89443371072412,"non food","Back of 7/11","Poblacion District VIII",Burauen,Leyte
Agarun,10.975458113776599,124.89555319771172,food,"Rose Pharmacy","Poblacion District VI",Burauen,Leyte
"Dayka Bakeshop",10.976165113250875,124.8933276347816,food,"Shell Burauen","Poblacion District VIII",Burauen,Leyte
"Dolly's Restaurant Maragusan",7.314029380503317,126.12821264192462,food,"Besides Magrow Gasoline","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Ceylon Coffee Club And All Day Breakfast ",10.1080246670784,123.66353949531911,food,"near Don Benitos, Bolt center and Motoriz",Perrelos,"Carcar City",Cebu
"Burauen Public Market",10.976458707398045,124.89470729604363,"non food","Burauen Public Market","Poblacion District VIII",Burauen,Leyte
7-Eleven,10.975184924531707,124.89435726776719,"non food",7-Eleven,"Poblacion District V",Burauen,Leyte
"Dhak's Silo-gan Restaurant",17.118784613675196,121.61613391712308,food,Highschool,"Barangay 1 (Pob.)",Alabat,QUEZON
"COFFEE BREAK",10.976637103553392,124.8941376619041,food,"beside mlhullier","Poblacion District VIII",Burauen,Leyte
"Ma Siony Sari-Sari Store",10.976262210339115,124.89338664337993,"non food","Shell Burauen","Poblacion District VIII",Burauen,Leyte
"Ella's Store",8.095370265013337,123.48690261682754,food,"In front of SPED MRPS","Makuguihon (Pob.)",Molave,"ZAMBOANGA DEL SUR"
"Bigger Brew - Ocaña ",10.064422480223996,123.6274235509336,food,"Purok 1, Ocaña Carcar City Cebu across Our Lady of Lourdes Paris",Ocana,"Carcar City",Cebu
"Shakeys Binalonan",16.052048633609623,120.56512581303772,food,"Clean Fuel",Linmansangan,Binalonan,Pangasinan
"KRISPY'S Freshly Fried Chicken",7.318183219340097,126.12577786669135,food,"Near 9 Chicken Station","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Nyum A Go-Go",10.960058402327451,125.02642488107085,food,"Opposite of Serrano road","Highway (Pob.)",Dulag,Leyte
"Homemade By Yedda",13.466196722253752,121.82946072891355,food,"Barangay Road ",Balogo,Boac,MARINDUQUE
"5N Snack Hauz",7.319144273326662,126.12575137987733,food,"Food Court near Maragusan Terminal","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"Beyond Beans",17.60496848781571,121.71731388196349,food,"River Park","Cataggaman Nuevo","Tuguegarao City",Cagayan
"Chip - In Restobar",10.113382684086602,123.50969268009067,food,"Near Barili Church",Poblacion,Barili,Cebu
"BiteBox Foodhub",16.054972982479324,120.58806667104363,food,"New BFP",Canarvacanan,Binalonan,Pangasinan
JDiner's,7.3185257405485435,126.11951088532805,food,"Near Maragusan National High School","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"GAVE Eatery",13.85893942903731,120.1224254630506,food,"Lubang's Plaza","Paraiso (Pob.)",Lubang,"OCCIDENTAL MINDORO"
ICBAKES,7.318972648032045,126.12304318539086,food,"In front of Municipal Grandstand","Maragusan (Pob.)",Maragusan,"DAVAO DE ORO"
"KENGY Cakes & Eatery",9.823495254511315,124.19668285176158,food,,"Poblacion Sur",Carmen,Bohol
